account_number,meter_name,label,zone,parent_meter,type,month,year,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31
4300267,Z3-59(3B),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300268,Z3-59(4A),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.14,0.43,0.8,0.27,0.24,0.27,0.18,0.34,0.54,0.26,0.17,0.26,0.21,0.25,0.41,0.45,0.19,0.54,0.16,0.18,0.16,0.35,0.36,0.34,0.13,0.29,0.2,0.41,0.26,0.38,0.32
4300066,Z3-59(4B),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0.01,0,0,0,1.01,0.62,0.16,0.33,0.17,0.07,0.52,0.39,0.16,0.3,0.13,0.37,0.17,0.09,0.65,0.61,0.16,0.16,0.23,0.24,0.08,0.61,0.2
4300269,Z3-59(5),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0.33,0.08,0.04,0.31,0,0,0,0.01,0,0.07,0.06,0.05,0,0,0,0,0,0,0,0.05,0.07,0.09,0.02,0,0,0,0,0
4300270,Z3-59(6),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.82,0.59,0.43,0.63,0.75,0.46,0.41,0.53,0.26,0.34,0.42,0.3,0.41,0.64,0.12,0,0.01,0.11,0.57,0.82,0.85,0.77,0.89,0.79,0.97,1.76,0.86,1.86,1.26,0.7,0.66
4300318,D-60 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,2.22,2.37,2.28,2.47,2.39,5.51,2.4,2.3,2.82,3.33,6.13,6.3,3.52,2.82,2.95,3.06,2.82,2.6,3.77,3.28,3.05,3.02,2.95,3.06,2.8,3.01,2.85,3.06,3.61,3.36,3.12
4300208,D 60-Building Common,L4,Zone_03_(B),D-60 Building Bulk Meter,D_Building_Common,Jan-26,2026,0.01,0,0.01,0.02,0.01,0,0,0.02,0,0.01,0.03,0.02,0.08,0.02,0,0,0.01,0,0.01,0.04,0.01,0.01,0,0.01,0.02,0.02,0.04,0.04,0.03,0,0.01
4300271,Z3-60(1A),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.35,0.36,0.27,0.49,0.28,0.38,0.36,0.28,0.28,0.18,0.23,0.37,0.23,0.3,0.21,0.21,0.16,0.11,0.32,0.28,0.22,0.22,0.17,0.18,0.21,0.19,0.19,0.18,0.13,0.18,0.22
4300065,Z3-60(1B),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.2,0.35,0.25,0.43,0.34,0.13,0.23,0.21,0.12,0.33,0.31,0.26,0.23,0.16,0.17,0.15,0.32,0.21,0.22,0.18,0.17,0.04,0.04,0.27,0.1,0.26,0.35,0.4,0.26,0.24,0.35
4300272,Z3-60(2A),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.2,0.25,0.27,0.13,0.18,0.11,0.1,0.03,0.22,0.13,0.1,0.12,0.15,0.03,0.01,0.01,0,0,0,0.17,0.13,0.15,0.03,0.17,0.09,0.1,0.13,0.16,0.03,0.01,0.02
4300072,Z3-60(2B),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.34,0.33,0.4,0.45,0.35,0.33,0.39,0.3,0.43,0.43,0.28,0.44,0.52,0.35,0.4,0.26,0.26,0.31,0.41,0.47,0.4,0.34,0.39,0.4,0.46,0.21,0.2,0.27,0.17,0.28,0.32
4300273,Z3-60(3A),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.2,0.21,0.2,0.2,0.21,0.19,0.2,0.2,0.22,0.19,0.21,0.19,0.21,0.21,0.22,0.54,0.22,0.2,0.19,0.21,0.2,0.2,0.21,0.21,0.2,0.21,0.22,0.2,0.2,0.38,0.2
4300067,Z3-60(3B),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.15,0,0.12,0.08,0.27,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300274,Z3-60(4A),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300068,Z3-60(4B),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.09,0.17,0.08,0.02,0.08,0.17,0.04,0.09,0.05,0.19,0.12,0.05,0.14,0.03,0.02,0.11,0.04,0.06,0.1,0.09,0.16,0.05,0.14,0.11,0.07,0.18,0.04,0.07,0.1,0.08,0
4300275,Z3-60(5),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300276,Z3-60(6),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.68,0.68,0.67,0.64,0.68,3.97,1.06,1.15,1.48,1.89,4.85,4.8,1.97,1.73,1.89,1.8,1.78,1.71,2.52,1.82,1.78,2.02,1.98,1.72,1.65,1.84,1.69,1.74,2.69,2.21,1.97
4300319,D-61 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,1.58,1.33,1.16,1.09,0.79,0.98,1.69,0.91,0.77,2.49,1.29,1.29,1.3,0.95,1.02,1.69,4.35,1.24,3.29,1.02,1.85,2.93,1.43,1.4,1.03,1.48,1.64,1.6,1.15,0.64,1
4300209,D 61-Building Common,L4,Zone_03_(B),D-61 Building Bulk Meter,D_Building_Common,Jan-26,2026,0.04,0,0.04,0.05,0.05,0.07,0.06,0.06,0,0.2,0.03,0.05,0.06,0.03,0.01,0,0.02,0,0.06,0.04,0.04,0.04,0,0.04,0.04,0.05,0.04,0.05,0.05,0,0.05
4300277,Z3-61(1A),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300278,Z3-61(1B),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.38,0.37,0.42,0.43,0.2,0.23,0.41,0.32,0.11,0.48,0.41,0.57,0.4,0.39,0.24,0.03,0.51,0.08,0.26,0.05,0.39,0.17,0.33,0.3,0.27,0.34,0.26,0.25,0.33,0.26,0.25
4300279,Z3-61(2A),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0.1,0.1,0.04,0.01,0.04,0.13,0.06,0.11,0.04,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300280,Z3-61(2B),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.25,0.09,0.06,0,0.02,0.06,0,0,0.18,0.05,0,0,0,0.06,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0,0,0
4300281,Z3-61(3A),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,2.1,0.29,0.47,0.64,0.39,0.26,0.2,0,0.05,0.06,0.13,0.02,0.07
4300282,Z3-61(3B),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0.3,0,0,0.25,0.08,0,0,0,0.05,0,0,0.12,0.01,0,0,0,0,0,0,0,0,0,0,0,0
4300283,Z3-61(4A),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.56,0.58,0.33,0.2,0.12,0.16,0,0.06,0.02,0.21,0.11,0.28,0.01,0,0.02,0.94,1.08,0.23,0.33,0.02,0,0.15,0.28,0.25,0.05,0.73,0.41,0.61,0.28,0.15,0.39
4300284,Z3-61(4B),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.24,0.1,0.21,0.1,0.29,0.15,0.11,0.1,0.1,0.14,0.08,0.12,0.25,0.29,0.15,0.21
4300285,Z3-61(5),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300286,Z3-61(6),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.39,0.32,0.34,0.34,0.32,0.43,0.94,0.47,0.32,1.29,0.58,0.37,0.81,0.49,0.62,0.53,0.56,0.61,0.43,0.32,0.82,1.87,0.32,0.46,0.35,0.32,0.75,0.4,0.07,0.07,0.08
4300187,D-62 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,2.31,2.37,2.9,2.25,2.29,2.15,1.24,2.24,2.25,2.25,1.94,1.9,2.19,1.63,1.84,1.94,2.33,2.08,2.85,2.79,2.38,2.7,2.67,2.75,3.41,3.37,3.62,4.89,3.62,3.61,4.77
4300142,D 62-Building Common,L4,Zone_03_(B),D-62 Building Bulk Meter,D_Building_Common,Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300062,Z3-62(1),L4,Zone_03_(B),D-62 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0.24,0,0,0.12,0,0.01,0,0.06,0,0,0.16,0,0,0,0,0.56,0.22,0.37,0.12,0.11,0.09,0.31,0.07,0.06,0.07,0.06,0.07,0.26
4300119,Z3-62(2),L4,Zone_03_(B),D-62 Building Bulk Meter,Residential (Apart),Jan-26,2026,1.23,1.31,1.77,0.79,1.13,0.92,0.07,0.67,0.69,0.78,0.43,0.44,0.73,0.07,0.44,0.43,0.7,0.44,0.42,0.68,0.08,0.43,0.42,0.44,0.43,0.37,0.89,0.06,0.3,0.31,0.33
4300124,Z3-62(3),L4,Zone_03_(B),D-62 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.01,0,0,0.01,0,0.01,0.01,0,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01
4300129,Z3-62(4),L4,Zone_03_(B),D-62 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0.24,0.22,1.09
4300133,Z3-62(5),L4,Zone_03_(B),D-62 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300054,Z3-62(6),L4,Zone_03_(B),D-62 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.01,0,0,0.01,0,0.08,0,0.43,0.38,0.15,0.14,0.15,0.15,0.12,0.13,0.14,0.14,0.15,0.15,0.14,0.13,0.13,0.13,0.14,0.49,0.74,0.46,0.38,0.83,0.79,0.77
